"FIPS","name","state","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","black","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","mean_work_travel","home_ownership","housing_multi_unit","median_val_owner_occupied","persons_per_household","per_capita_income","poverty","sales_per_capita","median_household_income","fed_spending","density","area"
30057,"Madison County","Montana",7691,6851,4.5,17.7,21,48,0.2,2.4,95.4,84.5,4.4,3.8,94.6,33.8,19.4,68.9,18.1,240100,1.97,32205,11.6,6628,42998,51267,2.1,3587.48
30059,"Meagher County","Montana",1891,1932,4.7,19.3,22.6,49.4,0.1,1.5,96.6,85.4,3.6,4.4,82.3,15.8,17.8,64,4.1,96500,2.63,17318,19,8541,31577,19710,0.8,2391.91
30061,"Mineral County","Montana",4223,3884,4.7,17.9,21.9,48.2,0.3,1.9,93.6,96,1.1,1.3,83,13.6,19.2,66.5,4.2,159400,2.38,19209,19,11886,37256,52292,3.5,1219.44
30063,"Missoula County","Montana",109299,95802,5.8,20,11.4,49.7,0.4,2.6,91,77.6,2.4,4.4,92.6,38.4,17.4,60.7,26.7,233700,2.35,24343,17.3,20589,42887,772655,42.1,2593.42
30065,"Musselshell County","Montana",4538,4497,4.5,20.6,18.8,50.2,0.2,2.6,94.3,86.5,2.4,2.5,86.3,13.4,25.2,76.7,5,112200,2.13,20875,17.8,7526,37033,39769,2.4,1868.16
30067,"Park County","Montana",15636,15694,5.2,19.7,16.6,50.2,0.1,2.1,95.2,87.2,3,4.5,89.4,31.4,22,70.4,11.1,207300,2.19,24717,13.6,13036,38830,107589,5.6,2803.06
30071,"Phillips County","Montana",4253,4601,5.6,23.1,20.3,50.7,0,1.9,86.2,90.9,0.8,2.4,88.2,15.8,13.7,75.8,4.9,79100,2.2,24227,13.5,8612,36453,77499,0.8,5140.04
30073,"Pondera County","Montana",6153,6424,7.1,25,18.9,51.7,0.1,1.4,82.2,85.4,2.3,12.4,86.6,19.3,16.2,69.9,13,86200,2.65,18989,21.5,10886,36419,74825,3.8,1622.86
30075,"Powder River County","Montana",1743,1858,3.8,20.8,22.7,49.2,0.1,1.4,94.4,89.2,0.4,1.3,91.9,16.1,15,66.4,4.2,99700,2.4,21543,14.1,8108,37685,11782,0.5,3297.3
30077,"Powell County","Montana",7027,7180,4.3,17.3,16.4,38.9,1,1.7,91.4,80.5,1.1,5.5,89,18.7,19,74.6,8.2,114600,2.39,17849,17.3,4921,39851,49501,3,2326.39
30079,"Prairie County","Montana",1179,1199,4.9,17.7,26,49,0,1.4,95.4,95.7,0.7,2.9,85.3,13.4,10.8,86.9,6.3,69400,2.17,21296,16.9,7025,34896,14043,0.7,1736.74
30081,"Ravalli County","Montana",40212,36070,5.3,21.9,19.2,50.4,0.2,3,93.9,85.1,1.7,3.4,90.7,25,23.1,77.9,6.9,235500,2.35,23908,15,8556,43000,325373,16.8,2390.82
30083,"Richland County","Montana",9746,9667,6.5,23.4,14.9,48.5,0.1,3,93.3,87.8,2,4.3,84.9,16.6,16.5,66.4,15.7,106500,2.22,26888,13.5,14138,52516,86361,4.7,2084.14
30085,"Roosevelt County","Montana",10425,10620,9.6,31.8,10.8,50.7,0.1,1.3,35.6,88.4,0.7,4.5,89.1,17.3,13,63.7,6.8,61700,3.02,17821,21.5,9869,37451,293632,4.4,2354.79
30087,"Rosebud County","Montana",9233,9383,8,29.6,11.5,49.4,0.3,3.4,60.2,85.5,0.7,9.5,88.5,17.6,12.9,70.4,13.5,102900,2.81,19844,18.5,5847,44776,98343,1.8,5010.4
30089,"Sanders County","Montana",11413,10227,5.1,20.6,21.5,48.7,0.1,2,90.4,88,1.4,3.5,86.6,15.6,23.3,78.5,5.1,172500,2.19,18472,21.3,7460,30622,94007,4.1,2760.52
30091,"Sheridan County","Montana",3384,4105,4.5,19.4,23.1,49.8,0.2,1.5,94.6,89.4,1.6,2.6,85.3,15.7,13.6,75.2,11.8,68400,1.95,26537,14.5,9450,39578,67049,2,1677.08
30093,"Silver Bow County","Montana",34200,34606,5.8,21,16.4,49.5,0.3,3.7,92.1,81.7,2.1,5.3,91.2,22.9,16.1,65.8,21.9,117200,2.19,21357,17.8,15486,37986,320381,47.6,718.48
30095,"Stillwater County","Montana",9117,8195,6,23,16.4,48.7,0.1,2.3,95.3,86.9,1.2,1.9,92,22.3,26.5,75.1,3.9,170100,2.37,27168,9.5,11961,57227,78074,5.1,1795.35
30097,"Sweet Grass County","Montana",3651,3609,5.5,23,20.7,49.4,0.1,1.4,95.6,93.5,2.2,2.9,92.8,28.8,21.3,81.3,5.3,184100,2.42,22785,12.1,11450,43723,26407,2,1855.21
30099,"Teton County","Montana",6073,6445,5.3,23.3,20.8,50.7,0,1.3,95.4,92.3,2.3,7.7,85.6,22.9,19.3,75.7,7.7,133700,2.43,20509,12.8,7130,39516,63434,2.7,2272.38
30101,"Toole County","Montana",5324,5267,5.3,20.7,13.9,44.3,0.5,2.4,90.4,82.4,3.6,11.5,87.4,17.4,17.5,63.2,13.2,97900,2.17,20464,15.7,10989,42949,56677,2.8,1915.65
30105,"Valley County","Montana",7369,7675,5.6,23.2,20.7,50.3,0.2,1.2,86.4,88.9,1.8,1.9,87.3,16.9,12.3,75.5,23.7,81400,2.29,24305,10.1,11829,42050,98878,1.5,4925.82
30107,"Wheatland County","Montana",2168,2259,7.1,23.7,20.7,50.7,0.3,1.5,95.2,98,0,16.9,81.8,16.4,20.8,78,6.6,85000,2.28,18474,11.5,9127,30321,26251,1.5,1423.2
30109,"Wibaux County","Montana",1017,1068,5.2,21.3,23.9,49.6,0,1.3,97.1,87.9,1.5,1.4,75.1,15.9,12.2,79.2,8.2,60000,2.72,22579,11.8,4767,40417,13820,1.1,889.27
30111,"Yellowstone County","Montana",147972,129352,6.8,23.7,14.1,51.1,0.6,4.7,88.2,82.9,1.7,4.2,91.4,29,17.7,70.3,19.4,168800,2.35,26152,11.2,20284,48641,1043810,56.2,2633.29
31001,"Adams County","Nebraska",31364,31151,6.7,24,15.4,50.3,0.8,8.1,88.5,81.2,4.9,7.1,89.1,21.5,14.4,70.4,17.9,95000,2.42,23084,13.5,10976,44443,230494,55.7,563.27
31003,"Antelope County","Nebraska",6685,7452,6.5,23.5,21,50.2,0.3,2.7,96,87.9,1.2,3.1,89.8,16.5,17.8,72,4.3,67000,2.35,20419,11.4,8534,37058,97074,7.8,857.22
31005,"Arthur County","Nebraska",460,444,7.6,27.2,20.4,50.4,0,4.1,94.6,90.8,0.2,4.5,93,17.9,22.3,63.5,0,76100,2.39,19722,7.7,2519,43250,2505,0.6,715.36
31007,"Banner County","Nebraska",690,819,5.2,22.3,19.7,48.7,0,3.8,95.1,91.3,3.8,3.3,94.1,25.1,25.6,66.3,7.2,76900,2.25,22042,16.1,0,34063,8130,0.9,746.11
31011,"Boone County","Nebraska",5505,6259,6.1,23.7,21.1,50.1,0.4,1.2,97.8,87,0.2,0.8,91.8,15.8,18.7,74.6,7.1,71100,2.28,22790,6.6,14818,40703,54224,8,686.55
31013,"Box Butte County","Nebraska",11308,12158,6.9,25.2,15.1,51,0.5,10.2,84.6,84.2,1.1,6.7,89.1,19.5,11.7,67.4,16.4,90600,2.34,23434,14.2,7443,44404,94639,10.5,1075.29
31015,"Boyd County","Nebraska",2099,2438,4.7,21.5,26.5,50.5,0,1.6,96.4,89.2,0.1,1.5,89.7,13.2,19.2,75.1,2.3,52100,2.25,21003,8.3,6300,34906,24370,3.9,539.94
31019,"Buffalo County","Nebraska",46102,42259,7.2,24,12.1,50.5,0.8,7.4,89.2,79.3,3.7,6.5,92.1,32,14.7,65.5,20.4,128600,2.47,22616,14,16483,47120,267372,47.6,968.11
31021,"Burt County","Nebraska",6858,7791,5.7,22.5,23.1,51,0.4,1.8,95.1,86.6,1,3,90.4,18.3,22.1,74.3,7.4,83100,2.3,23302,9.9,5793,43817,78045,14,491.58
31023,"Butler County","Nebraska",8395,8767,5.9,24.8,19.1,49.8,0.3,2.3,96.4,89.9,0.8,6.1,91.2,15.7,20.9,75.3,5.1,87800,2.41,22494,9.1,8617,44595,68685,14.4,584.91
31025,"Cass County","Nebraska",25241,24334,6.3,25.3,14.3,49.8,0.3,2.4,95.4,90.1,1.2,2.5,93.8,23.5,26.1,82.6,6.3,142800,2.61,27584,4.7,7196,62039,199489,45.3,557.45
31027,"Cedar County","Nebraska",8852,9615,6.9,25.4,20.4,49.2,0.1,1.3,97.8,89.4,0.4,2.8,89.5,15.1,17.5,81,6,85100,2.56,20595,10.6,14277,40497,79833,12,740.31
31029,"Chase County","Nebraska",3966,4068,7.1,23.8,20.4,50.5,0.1,11.1,88,87.2,4.4,8.1,89.2,14.6,10.9,75.8,8.6,82600,2.26,22730,14,16394,38314,44749,4.4,894.42
31031,"Cherry County","Nebraska",5713,6148,5.4,22.1,20.8,50.2,0.2,1.7,90,93.9,1,5.9,89.5,22.6,13.6,65.9,7.9,95300,2.29,22601,7.8,13802,43431,44454,1,5960.42
31035,"Clay County","Nebraska",6542,7039,6.2,25.2,17.9,49.9,0.3,7.7,90.8,89.3,2.7,7.5,89.7,16.4,18.4,77.2,9.3,73700,2.45,21147,8.3,9604,42909,67341,11.4,572.29
31037,"Colfax County","Nebraska",10515,10441,9.3,29.1,13.6,48.4,0.8,41,57.4,84.9,21.3,35.9,73.2,12.7,18.8,80.8,10.1,85400,2.74,20872,11,10802,48133,75842,25.5,411.66
31039,"Cuming County","Nebraska",9139,10203,6.2,25,20.8,50.4,0.1,8.3,90.5,91.5,5.7,9.5,86.4,15.7,16.3,75,5.9,88000,2.38,22783,12.3,18835,44278,75372,16,570.62
31041,"Custer County","Nebraska",10939,11793,6.2,23.6,20.9,50.4,0.3,2,96.5,86,0.2,1.6,90.7,18,16.4,77.1,8.1,71500,2.32,21685,10,10906,42364,107590,4.2,2575.52
31043,"Dakota County","Nebraska",21006,20253,9,30.1,11.4,50.1,3.1,35.3,55.2,82.7,20.6,33.7,74.3,10.8,16.2,67.2,19.5,97800,2.78,19048,15.5,8368,43729,102887,79.5,264.26
31045,"Dawes County","Nebraska",9182,9060,5.4,19.2,16.3,50.3,1.5,3.3,87.8,73.8,2.1,1.8,91.4,36.5,13.2,63.2,17.6,91800,2.24,18573,22.7,18763,34937,70036,6.6,1396.46
31047,"Dawson County","Nebraska",24326,24365,7.9,28.6,13.9,49.5,3.1,31.8,63.6,84.7,18.1,30.5,75.5,14.7,14.5,71.8,12.3,83400,2.69,19384,14.2,13937,41830,196947,24,1013.1
31049,"Deuel County","Nebraska",1941,2098,5.8,21,23.7,50.9,0.1,3.9,94.7,87,1.3,2.9,90.4,18.2,21.3,78.3,2.9,65600,2.1,23758,14.3,54087,37148,33209,4.4,439.85
31051,"Dixon County","Nebraska",6000,6339,6.7,25.6,17.8,50.6,0.3,10.4,88.2,90.3,4.9,8.1,85.8,13,21.6,77.1,7.6,75200,2.47,20478,10.3,5948,42388,55983,12.6,476.23
31053,"Dodge County","Nebraska",36691,36160,6.8,23.9,18.4,51,0.6,10.1,87.5,83.5,5.1,9.4,84.8,17.3,17.6,66.7,16.8,110500,2.37,22049,13.1,18547,42849,258389,69.4,528.71
31055,"Douglas County","Nebraska",517110,463585,7.8,26.1,10.6,50.8,11.6,11.2,71.9,81,8.2,12.3,90,35.8,18.4,64.4,26.9,141400,2.49,28092,13.1,16306,51878,4107478,1574.4,328.46
31057,"Dundy County","Nebraska",2008,2292,5.2,22.2,23,49.9,0.3,5.8,92.2,85.2,0.4,0.9,91.7,25.9,14.3,79.1,7.6,63400,2.17,24701,11.3,7074,37031,34356,2.2,919.68
31059,"Fillmore County","Nebraska",5890,6634,5.6,23.8,22.3,50.9,0.6,3,95.4,86.2,0.7,3.2,91.8,17.6,15,77.3,7.1,75100,2.17,21990,11.7,6576,43167,58970,10.2,575.37
31061,"Franklin County","Nebraska",3225,3574,5.6,21.6,23.9,50,0.1,1,97.5,86.8,0.4,1.5,88.2,16.3,17.8,80.4,1.9,50400,2.25,19764,15.7,5522,37220,36960,5.6,575.82
31063,"Frontier County","Nebraska",2756,3099,5.4,21.6,19,49.2,0,1.3,97.5,85.7,0.7,0.9,93.5,19.8,18.5,75.6,3.6,73600,2.43,22374,12.6,5567,42009,31978,2.8,974.59
31065,"Furnas County","Nebraska",4959,5324,5.2,23.3,22.7,51.1,0.2,2.7,95.7,86.7,1,2.2,86.5,16.3,17.2,78.5,8.7,55700,2.3,21644,15.1,10789,37938,64109,6.9,719.13
31067,"Gage County","Nebraska",22311,22993,6.2,23,19.4,50.9,0.3,1.7,96.1,83.7,0.9,3.1,90.1,19.1,22,72.7,13.7,97800,2.42,21619,12.7,10321,43311,192210,26.2,851.49
31069,"Garden County","Nebraska",2057,2292,5.1,18.6,27.2,49.3,0.2,3.9,94.4,88.3,0.3,5.1,88.8,20.2,16.6,68.3,6.6,58700,1.99,19740,13.4,6720,32962,33484,1.2,1704.28
31071,"Garfield County","Nebraska",2049,1902,4.3,21,27.1,51,0.1,0.7,98.7,88.4,1.7,5,89.3,13.8,12.8,79.4,5.3,73900,2.31,19235,13.4,15744,38709,16923,3.6,569.79
31073,"Gosper County","Nebraska",2044,2143,5.7,22.4,21.1,49.9,0.4,2.4,95.6,89.8,0.2,3.3,94.4,16.4,20.6,76.8,1.6,94900,2.5,23132,11.4,1195,41442,23302,4.5,458.16
31077,"Greeley County","Nebraska",2538,2714,6.9,23.5,23,49.6,0.6,2,96.6,87.5,0.3,1.2,90.3,12.5,18.6,82.7,5.1,52100,2.5,19235,12.3,10871,41181,25122,4.5,569.81
31079,"Hall County","Nebraska",58607,53534,8.1,27.3,13.4,50,1.7,23.3,72.6,80.8,11.9,18.5,82.6,16.3,14.8,66.9,19.4,107700,2.57,22552,11.2,19639,46138,424243,107.3,546.29
31081,"Hamilton County","Nebraska",9124,9403,5.8,25.6,16.4,50,0.2,2,96.9,88.8,0.9,3.6,94.3,21.8,17.2,77,11.5,108600,2.64,23240,8.9,10863,50702,71567,16.8,542.88
31083,"Harlan County","Nebraska",3423,3786,5.3,21.5,23.5,49.7,0,1.3,97.7,89.3,0.8,2,90.6,16.9,18.8,82.2,3.6,69900,2.23,25050,10.3,7708,44656,37909,6.2,553.47
31089,"Holt County","Nebraska",10435,11551,6.4,23.5,20.5,50.3,0.2,2.9,96,89,1.8,2.3,88.2,16.1,15.7,75.7,5.6,82300,2.37,22498,7.8,13980,43452,121546,4.3,2412.4
31093,"Howard County","Nebraska",6274,6567,6.3,24.6,18.7,49.1,0.2,1.7,96.7,88.9,0.4,2.3,90.9,13.9,22,78.3,5.4,89300,2.35,22325,9.9,7498,45453,50829,11,569.34
31095,"Jefferson County","Nebraska",7547,8333,5.6,21.3,22,50.7,0.3,2.7,95.7,87.9,0.2,2.1,89.7,14.7,16,80.1,6.6,74400,2.34,21976,12.5,16744,42665,80258,13.2,570.19
31097,"Johnson County","Nebraska",5217,4488,5.3,18.9,17.6,42.2,5.3,8.3,83.5,84.7,5.3,8.7,82.3,11.8,23.6,75.4,9.9,76400,2.13,17606,14.5,6828,42083,41719,13.9,376.05
31099,"Kearney County","Nebraska",6489,6882,6.8,24.2,18.3,50.9,0.2,3.8,95,86.9,2.2,4.5,92.7,25,18.8,79.4,6.4,101100,2.48,27227,9.1,4523,54518,59286,12.6,516.24
31101,"Keith County","Nebraska",8368,8875,5.6,21.6,21.2,49.9,0.2,5.7,92.4,85.2,2.2,3.8,88,19.5,15.2,73,8.9,88200,2.18,25315,9.2,25472,42898,68823,7.9,1061.6
31105,"Kimball County","Nebraska",3821,4089,6.4,22.4,22.1,50.2,0.2,6.4,90.6,87.5,2.8,7.4,87.6,19.8,18.7,70.8,8.6,76800,2.29,22263,10.5,13589,42010,50588,4,951.85
31107,"Knox County","Nebraska",8701,9374,6,24.1,22.7,51,0.1,1.8,88.4,89.4,0.7,3.1,88.2,17.5,16.7,75.4,6,67000,2.25,19894,13.7,9544,36798,97998,7.9,1108.35
31109,"Lancaster County","Nebraska",285407,250291,7.1,23.1,10.9,49.9,3.5,5.8,84.3,77.3,6.9,10.4,93.1,35.3,17.9,62.1,30.3,145400,2.37,25949,13.8,13351,50849,2706750,340.8,837.55
31111,"Lincoln County","Nebraska",36288,34632,7.1,25,15.6,50.6,0.7,7.2,90.2,83.4,1.6,4,92,19,15.2,68.3,14.8,109100,2.37,25319,10.1,17911,45181,301084,14.2,2564.07
31119,"Madison County","Nebraska",34876,35226,7.4,25,14.7,50.4,1.3,12.9,83.3,83,7,12.6,86.1,20,15,67.9,20.6,100500,2.43,22157,11.9,19020,44089,257983,60.9,572.74
31121,"Merrick County","Nebraska",7845,8204,6,24.8,18,50.5,0.2,3.5,94.4,90.6,0.7,2.8,90.3,13.5,21.7,73.3,5,78900,2.47,21819,10.7,6009,46116,70574,16.2,484.88
31123,"Morrill County","Nebraska",5042,5440,6.4,24,19.5,50.1,0.2,13.6,84.4,85.1,4.1,10.5,86.1,21,18.5,67.7,5.1,79800,2.37,21367,15,9242,37717,41133,3.5,1423.84
31125,"Nance County","Nebraska",3735,4038,6.2,23.5,19.1,49.9,0.2,1.7,97.1,90.8,0.2,2.8,85.2,11.6,23.3,76,8,60200,2.32,21457,9.8,6330,41610,38772,8.5,441.63
31127,"Nemaha County","Nebraska",7248,7576,6,21.6,18,51.1,0.9,1.8,95.7,83.8,1.3,2.3,89.6,23,16.3,71.2,13.9,78200,2.18,22151,13.7,8542,42534,70635,17.8,407.38
31129,"Nuckolls County","Nebraska",4500,5057,5.2,21.2,26.1,50.5,0.1,2.2,96.3,91,0.7,1.2,90.5,12.4,14.7,79.7,5.7,54200,2.22,20299,18,11844,31761,50227,7.8,575.16
31131,"Otoe County","Nebraska",15740,15396,6.4,24.1,18.9,51,0.5,5.7,92.1,83.5,2.6,3.8,87.8,21.5,20.9,73.9,9.9,114000,2.43,23773,12,9459,47493,118243,25.6,615.63
31133,"Pawnee County","Nebraska",2773,3087,5.3,22,26,50.3,0.3,1.3,96.8,94.1,2.2,5,88,14.8,20.7,78.2,4.2,55100,2.06,21865,12.9,5347,41969,34608,6.4,431.08
31137,"Phelps County","Nebraska",9188,9747,6.5,24.6,19,50.5,0.1,4.1,94.6,88.8,3.8,5.3,92.3,22.7,12.3,74.6,12.6,90200,2.33,23951,10.6,10350,45221,80122,17,539.79
31139,"Pierce County","Nebraska",7266,7857,6.2,25.9,17.9,49.5,0.2,1.3,97.7,92.2,0.8,1.7,89.8,14.3,18.9,82.6,5,87800,2.41,21419,8.2,5717,48318,56670,12.7,573.25
31141,"Platte County","Nebraska",32237,31662,7.4,26.4,14.9,49.9,0.4,13.8,84.3,87.3,6.8,13.2,89.7,18.9,15.4,73.8,15.5,108100,2.54,23358,8,15542,49523,195589,47.8,674.06
31145,"Red Willow County","Nebraska",11055,11448,6.1,23,18.7,50.4,0.7,4.2,93.6,84.7,1.7,2.6,91.7,21.6,13.1,69.6,12.4,77300,2.28,21246,10.3,16520,41927,93651,15.4,716.99
31147,"Richardson County","Nebraska",8363,9531,5.1,21.5,22.9,50.6,0.2,1.3,93.6,83.7,0.7,1.7,86.3,15.2,16.4,76.3,7,63700,2.19,20516,14.2,8481,35165,92225,15.2,551.84
31151,"Saline County","Nebraska",14200,13843,7.1,24.4,14.6,49.7,0.9,20.2,76.2,82.9,10.5,19.8,82.7,15.3,18.2,66.8,14.4,95100,2.58,20431,12,7410,45469,143497,24.7,574.02
31153,"Sarpy County","Nebraska",158840,122595,8.4,28.8,8.5,50.3,4,7.3,83.8,84,5,7.8,94.6,36.1,19.9,72.4,18.4,158600,2.68,29212,5.7,15630,68280,1438468,664.6,238.99
31155,"Saunders County","Nebraska",20780,19830,6.7,25.9,15.5,49.4,0.3,2,96.2,90.1,1.2,5.2,92.8,23.7,25.3,82.8,7.9,137500,2.52,26898,7.2,7398,57699,165041,27.7,750.23
31157,"Scotts Bluff County","Nebraska",36970,36951,7.2,24.8,16.8,51.8,0.6,21.1,75.6,80.7,3.3,12.5,86.1,19.5,16,65.5,16.2,95900,2.38,21212,15.1,14283,39004,314692,50,739.4
31159,"Seward County","Nebraska",16750,16496,6.1,23.7,15.2,49.1,0.4,1.6,96.4,83,0.6,2.8,93.2,27.3,20,73.1,13.5,136400,2.46,26386,7,6662,55877,94412,29.3,571.43
31161,"Sheridan County","Nebraska",5469,6198,6,23.6,22.2,51.5,0.2,3.1,83.4,89.8,0.8,2.6,90.3,22.6,18.2,69.9,4.6,63300,2.18,20066,16.5,9302,33608,49316,2.2,2440.86
31163,"Sherman County","Nebraska",3152,3318,5.8,22.4,23.4,50.9,0.1,1,98.2,90.3,0.6,2.2,87.7,15.7,26.9,84.7,3,53200,2.3,20900,15.3,12043,38631,37711,5.6,565.83
31167,"Stanton County","Nebraska",6129,6455,7.6,27.5,14.1,50.5,0.7,4.6,93.5,91.4,1.5,3.7,91.6,12,18.7,78,4.8,87800,2.57,23018,11,5201,47713,36107,14.3,427.95
31173,"Thurston County","Nebraska",6940,7171,10.6,35.5,11.9,50.3,0.2,2.7,39.5,87.4,1.2,6.2,84.6,13.2,17,65.6,7.8,67100,3.32,15686,29.1,7443,39048,106653,17.6,393.58
31175,"Valley County","Nebraska",4260,4647,5.8,22.1,23.6,50.5,0.1,1.9,96.9,89,1.4,3,91.2,17.1,13.5,77.4,10.7,72900,2.21,21058,16.1,15780,38588,50079,7.5,568.05
31177,"Washington County","Nebraska",20234,18780,5.9,25.2,14,50.2,0.6,2.1,95.9,87.3,1.2,2.6,93.6,29.1,22.5,81.5,12,167200,2.61,27884,4.4,32377,61940,110974,51.9,389.96
31179,"Wayne County","Nebraska",9595,9851,5.4,19.4,13.7,49.8,1.3,4.2,92.7,76.6,2.2,3.5,91.6,28,14.7,70,12.6,102400,2.51,19681,15.7,8580,45000,56467,21.7,442.92
31181,"Webster County","Nebraska",3812,4061,6.1,22.6,23.7,52.2,0.5,3.5,94.1,85.9,1.2,2.1,86.9,12.7,15.4,75.7,5.8,58700,2.24,18906,15,6642,38015,45312,6.6,574.91
31185,"York County","Nebraska",13665,14598,6.4,22.4,18.2,51.2,1.2,4.1,93.1,82.9,2.3,5.6,90.6,21.5,14,76.2,13,92300,2.27,25412,7,16968,47689,103394,23.9,572.51
32001,"Churchill County","Nevada",24877,23982,6.7,25.2,15.2,49.7,1.6,12.1,76.5,85.7,5.8,10.4,87.7,18.2,17.9,64.5,16.9,188300,2.8,22997,8.8,10725,51597,392659,5,4930.46
32003,"Clark County","Nevada",1951269,1375765,7.1,25,11.3,49.7,10.5,29.1,48,77.3,22.1,32.1,83.5,21.7,24.3,58.2,32.3,257300,2.69,27422,11.7,14509,56258,11353218,247.3,7891.43
32005,"Douglas County","Nevada",46997,41259,4.9,20.2,20.2,50,0.4,10.9,83.2,86.2,6.8,8.3,91.2,25.9,23.2,76.2,11.4,375800,2.44,35239,7.9,14645,60721,248319,66.2,709.72
32007,"Elko County","Nevada",48818,45291,8.4,29.1,8.5,48.1,0.8,22.9,69.1,86.6,10.3,15.8,84.5,15.8,26.3,71.1,15.9,178200,2.73,26879,7.1,16842,67038,236433,2.8,17169.83
32011,"Eureka County","Nevada",1987,1651,7.2,24.2,12.9,47.3,0.1,12,83.6,96.1,2.3,2.6,88.2,17.8,18.7,73.1,6.7,87400,2.38,30306,16.2,10605,61400,8192,0.5,4175.68
32013,"Humboldt County","Nevada",16528,16106,7.7,27.4,10.2,47.6,0.5,24.4,68.9,79.2,12.9,19.4,80.9,13.4,28.4,72.4,9.4,138100,2.59,25965,12,18936,55656,108200,1.7,9640.76
32015,"Lander County","Nevada",5775,5794,7.8,27.6,11.8,49.3,0.3,21.1,73.7,80.6,7.1,19.7,75,12.9,24.8,72.1,4.4,103400,2.78,25287,12.2,10812,66525,41365,1.1,5490.11
32017,"Lincoln County","Nevada",5345,4165,5.9,26.9,18.1,46.2,2.3,6.2,87.9,84.1,2.2,4.6,83,15.8,29.4,71.5,4.8,151900,2.69,18148,10.6,6970,44695,61311,0.5,10633.2
32019,"Lyon County","Nevada",51980,34501,6.5,24.9,15.8,49.6,0.8,14.8,78.2,82.3,6.3,12.2,85.8,12.7,26.4,72.2,9.5,185000,2.86,21041,12.8,7100,48433,288341,26,2001.19
32023,"Nye County","Nevada",43946,32485,5,20.7,23.4,49.5,2,13.6,78.9,83.4,8.7,12.9,81.7,10.5,27.9,71.8,9.1,161700,2.42,22687,18.9,9004,41181,337725,2.4,18181.92
32027,"Pershing County","Nevada",6753,6693,5.1,19.6,13,36.8,3.7,22.3,68.2,81.2,13.2,20.1,79.4,12.4,19.9,70.5,10.4,134500,2.38,17519,13.7,6751,56491,64236,1.1,6036.56
32029,"Storey County","Nevada",4010,3399,4.3,17.5,18.4,49,1,5.7,88.1,91.2,4.8,5,91.8,13.9,29.2,90.2,1.2,239200,2.2,31079,5.6,1580,61525,10375,15.3,262.92
32031,"Washoe County","Nevada",421407,339486,6.6,23.6,12.1,49.5,2.3,22.2,66,78,15.3,22.2,86.4,26.7,20.8,60.2,29,295700,2.52,29687,12.6,16409,55658,3332808,66.9,6302.37
32033,"White Pine County","Nevada",10030,9181,6.3,21.7,14.9,43.4,3.9,13.2,76.3,87.4,1,6.1,83.8,13.4,18.4,76.6,6,117500,2.75,21615,15.5,9748,48545,80297,1.1,8875.65
32510,"Carson City","Nevada",55274,52457,5.8,21.4,16.5,48.1,1.9,21.3,70.7,79.7,11.6,17.7,88,21.6,16.4,62.3,25.1,270500,2.53,27568,14,18025,52067,1469771,382.1,144.66
33001,"Belknap County","New Hampshire",60088,56325,5.1,20.8,16.7,50.9,0.5,1.2,95.8,88.7,3.3,4.5,89.5,26.9,24.4,76.9,17.4,232300,2.35,28517,8.6,22099,54929,455079,150.1,400.23
33003,"Carroll County","New Hampshire",47818,43666,4.1,18.6,20.6,50.5,0.3,1,96.8,89.4,2.4,2.6,90.6,30.3,24.6,80.6,16.7,240800,2.38,28411,9.6,18569,49897,338635,51.4,931.06
33005,"Cheshire County","New Hampshire",77117,73825,4.8,19.6,14.7,51.2,0.5,1.4,95.4,84.8,3,3.4,89.8,29.8,21.1,71.5,22.6,201800,2.42,27045,10,21293,53828,486423,109.1,706.66
33007,"Coos County","New Hampshire",33055,33111,4.4,18.9,19.4,49.2,0.4,1.2,96.2,85.4,3.3,12.9,84.8,16.1,23,71.5,22.2,131400,2.15,22976,12.1,18656,41534,316574,18.4,1794.69
33009,"Grafton County","New Hampshire",89118,81743,4.6,18.4,15.5,50.5,0.9,1.8,92.3,84,5.6,7.6,90.9,35.3,21.6,70.8,21.9,210600,2.4,28170,9.8,22919,53075,882756,52.2,1708.75
33011,"Hillsborough County","New Hampshire",400721,380841,5.9,23.5,11.9,50.5,2.1,5.3,87.6,86,8.1,12.8,90.5,34.5,25.9,69,34.2,269900,2.55,33108,7.2,18989,69321,3684820,457.4,876.14
33013,"Merrimack County","New Hampshire",146445,136225,5.2,21.8,13.7,50.8,1,1.6,94.3,85.2,3.5,5.4,91.3,32.7,25.2,72,25.3,243600,2.46,30544,8.1,17536,63012,1678698,156.8,934.12
33015,"Rockingham County","New Hampshire",295223,277359,5.1,22.8,12.7,50.6,0.7,2.1,94.2,89.9,4.7,6.5,93.5,36.6,28.6,78.6,22.1,306800,2.55,35889,4.7,21603,75825,2137774,425,694.72
33017,"Strafford County","New Hampshire",123143,112233,5.5,20.6,11.9,51.3,1,1.8,92.7,80.8,4.1,7.1,89.5,30,24.9,67.2,29.4,229100,2.46,28059,11.3,13701,57809,808393,333.7,368.98
33019,"Sullivan County","New Hampshire",43742,40458,5.3,21,16.5,50.6,0.4,1.1,96.2,87,2.8,2.9,89.9,25.9,23.8,73.7,20.8,181800,2.37,26322,10,13154,50689,400930,81.4,537.31
